"id","budget","runtime","vote_count","vote_average","title","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western","year","month"
82700,130000000,100,2532,5,"After Earth",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,"May"
10567,127500000,82,542,6.2,"Dinosaur",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,"May"
181533,127000000,97,1851,6.1,"Night at the Museum: Secret of the Tomb",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2014,"Dec"
38055,130000000,95,1918,6.7,"Megamind",1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010,"Oct"
671,125000000,152,7006,7.5,"Harry Potter and the Philosopher's Stone",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2001,"Nov"
49524,130000000,96,1260,5.4,"R.I.P.D.",1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,"Jul"
22,140000000,143,6985,7.5,"Pirates of the Caribbean: The Curse of the Black Pearl",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,"Jul"
131631,125000000,123,5584,6.6,"The Hunger Games: Mockingjay - Part 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014,"Nov"
591,125000000,149,2704,6.5,"The Da Vinci Code",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2006,"May"
172385,103000000,102,978,6.3,"Rio 2",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,"Mar"
36658,110000000,133,3506,6.8,"X2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2003,"Apr"
51497,125000000,130,2438,7.1,"Fast Five",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,"Apr"
58574,125000000,129,3886,7,"Sherlock Holmes: A Game of Shadows",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,"Nov"
18823,125000000,106,2233,5.6,"Clash of the Titans",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,"Apr"
861,65000000,113,1710,7.1,"Total Recall",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990,"Jun"
1911,160000000,102,510,6.4,"The 13th Warrior",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999,"Aug"
49040,130000000,120,2651,6,"The Bourne Legacy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,"Aug"
415,125000000,125,1418,4.2,"Batman & Robin",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,"Jun"
8871,123000000,104,1386,6.2,"How the Grinch Stole Christmas",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000,"Nov"
435,125000000,124,2392,6.2,"The Day After Tomorrow",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2004,"May"
955,125000000,123,1928,5.9,"Mission: Impossible II",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,"May"
2133,120000000,130,597,6.2,"The Perfect Storm",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,"Mar"
1979,130000000,92,2589,5.4,"Fantastic 4: Rise of the Silver Surfer",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2007,"Jun"
87827,120000000,127,5797,7.2,"Life of Pi",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,"Nov"
1250,110000000,114,1712,5.2,"Ghost Rider",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2007,"Feb"
324668,120000000,123,2341,5.9,"Jason Bourne",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,"Jul"
9471,120000000,106,914,5.2,"Charlie's Angels: Full Throttle",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,"Jun"
70981,130000000,124,5080,6.3,"Prometheus",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2012,"May"
10996,120000000,78,613,5.4,"Stuart Little 2",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2002,"Jul"
68724,115000000,109,3439,6.4,"Elysium",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2013,"Aug"
2789,105000000,119,1570,6.3,"The Chronicles of Riddick",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,"Jun"
97020,120000000,102,2342,5.7,"RoboCop",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,"Jan"
7459,120000000,135,354,5.7,"Speed Racer",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2008,"May"
42888,120000000,121,223,4.9,"How Do You Know",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,"Dec"
37834,117000000,109,1547,5.9,"Knight and Day",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Jun"
75612,120000000,124,4800,6.4,"Oblivion",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2013,"Apr"
1895,113000000,140,4116,7.1,"Star Wars: Episode III - Revenge of the Sith",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,"May"
1894,120000000,142,3992,6.4,"Star Wars: Episode II - Attack of the Clones",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,"May"
585,115000000,92,5996,7.5,"Monsters, Inc.",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,"Nov"
76170,120000000,126,4053,6.3,"The Wolverine",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,"Jul"
1893,115000000,136,4432,6.3,"Star Wars: Episode I - The Phantom Menace",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,"May"
49519,135000000,98,2399,6.8,"The Croods",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2013,"Mar"
2395,97250400,116,471,5,"Asterix at the Olympic Games",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2008,"Jan"
12100,115000000,134,341,5.8,"Windtalkers",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2002,"Jun"
290595,115000000,114,1523,6,"The Huntsman: Winter's War",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,"Apr"
98566,125000000,101,2636,5.8,"Teenage Mutant Ninja Turtles",1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014,"Aug"
49047,105000000,91,5751,7.3,"Gravity",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2013,"Sep"
9619,116000000,108,428,5.7,"Dante's Peak",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,"Feb"
308531,135000000,112,963,5.8,"Teenage Mutant Ninja Turtles: Out of the Shadows",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,"Jun"
166424,120000000,100,2278,4.4,"Fantastic Four",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Aug"
1593,110000000,108,2862,6.3,"Night at the Museum",1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2006,"Oct"
254128,110000000,114,2968,6,"San Andreas",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,"May"
714,110000000,119,925,6,"Tomorrow Never Dies",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,"Dec"
2024,110000000,165,1099,6.8,"The Patriot",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2000,"Jun"
163,110000000,125,2124,6.4,"Ocean's Twelve",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2004,"Dec"
787,110000000,120,2965,6.5,"Mr. & Mrs. Smith",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2005,"Jun"
262500,110000000,119,3829,6.2,"Insurgent",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2015,"Mar"
2567,116000000,170,1489,7,"The Aviator",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,"Dec"
38745,112000000,85,621,4.9,"Gulliver's Travels",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Dec"
40805,120000000,119,1251,5.5,"The Green Hornet",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Jan"
53182,110000000,102,2397,6.1,"300: Rise of an Empire",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Mar"
41513,110000000,103,1179,5.5,"The Smurfs",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2011,"Jul"
13700,110000000,76,389,5.7,"Home on the Range",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,"Apr"
262504,110000000,121,1998,5.9,"Allegiant",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,"Mar"
39254,110000000,127,2692,6.6,"Real Steel",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2011,"Sep"
77931,105000000,105,695,5.5,"The Smurfs 2",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2013,"Jul"
1639,160000000,121,434,4.1,"Speed 2: Cruise Control",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,"Jun"
80274,110000000,114,2303,6.6,"Ender's Game",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,"Oct"
1571,110000000,128,2089,6.4,"Live Free or Die Hard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,"Jun"
120,93000000,178,8705,8,"The Lord of the Rings: The Fellowship of the Ring",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,"Dec"
10204,110000000,120,672,5.7,"Around the World in 80 Days",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Jun"
8489,107000000,157,447,6.7,"Ali",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2001,"Dec"
10588,0,82,366,4.9,"The Cat in the Hat",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2003,"Nov"
2048,120000000,115,3793,6.7,"I, Robot",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,"Jul"
1495,130000000,144,1157,6.6,"Kingdom of Heaven",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2005,"May"
10137,133000000,84,959,5.8,"Stuart Little",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1999,"Dec"
10198,105000000,97,1247,6.7,"The Princess and the Frog",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2009,"Dec"
286217,108000000,141,7268,7.6,"The Martian",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,"Sep"
1635,126000000,136,1770,6.5,"The Island",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2005,"Jul"
24113,90000000,104,16,3.7,"Town & Country",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,"Apr"
9679,90000000,118,1485,6.1,"Gone in Sixty Seconds",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,"Jun"
98,103000000,155,5439,7.9,"Gladiator",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,"May"
180,102000000,145,2608,7.1,"Minority Report",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2002,"Jun"
672,100000000,161,5815,7.4,"Harry Potter and the Chamber of Secrets",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2002,"Nov"
36557,150000000,144,3855,7.3,"Casino Royale",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,"Nov"
869,100000000,119,1243,5.6,"Planet of the Apes",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2001,"Jul"
280,100000000,137,4185,7.7,"Terminator 2: Judgment Day",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1991,"Jul"
11322,80000000,140,1344,6.5,"Public Enemies",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2009,"Jul"
4982,100000000,157,1502,7.4,"American Gangster",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,"Nov"
36955,115000000,141,1116,6.8,"True Lies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,"Jul"
18487,100000000,106,954,6.2,"The Taking of Pelham 1 2 3",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2009,"Jun"
39451,100000000,98,1060,5.4,"Little Fockers",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,"Dec"
27581,100000000,107,1383,6.1,"The Other Guys",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Aug"
9268,100000000,115,543,5.6,"Eraser",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1996,"Jun"
68718,100000000,165,10099,7.8,"Django Unchained",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2012,"Dec"
10545,100000000,91,1129,6.8,"The Hunchback of Notre Dame",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1996,"Jun"
11688,100000000,78,1490,7.2,"The Emperor's New Groove",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000,"Dec"
76163,100000000,103,2896,6.1,"The Expendables 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012,"Aug"
2059,100000000,131,1926,6.4,"National Treasure",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2004,"Nov"
2486,100000000,104,967,4.9,"Eragon",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2006,"Dec"
16523,100000000,101,572,6.4,"Where the Wild Things Are",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2009,"Oct"
116711,100000000,102,1121,6.4,"Epic",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2013,"May"
37710,100000000,103,1699,6,"The Tourist",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2010,"Dec"
9946,100000000,121,482,5.5,"End of Days",1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1999,"Nov"
1372,100000000,143,2281,7.3,"Blood Diamond",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Dec"
106646,100000000,180,6571,7.9,"The Wolf of Wall Street",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,"Dec"
414,100000000,121,1498,5.2,"Batman Forever",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,"May"
563,105000000,129,1560,6.7,"Starship Troopers",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1997,"Nov"
83542,102000000,172,2977,6.6,"Cloud Atlas",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2012,"Oct"
41216,80000000,97,703,6.5,"Legend of the Guardians: The Owls of Ga'Hoole",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010,"Jul"
314,100000000,104,808,4.2,"Catwoman",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,"Jul"
184315,100000000,99,1680,5.6,"Hercules",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Jul"
9016,140000000,95,948,7.2,"Treasure Planet",0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2002,"Nov"
18162,100000000,102,381,5.3,"Land of the Lost",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009,"Jun"
138103,90000000,127,1795,6.1,"The Expendables 3",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,"Aug"
257088,105000000,114,783,5.5,"Point Break",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Dec"
10214,84000000,94,338,3.6,"Son of the Mask",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2005,"Feb"
205775,100000000,122,1276,6.5,"In the Heart of the Sea",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2015,"Nov"
11692,100000000,95,142,4.4,"The Adventures of Pluto Nash",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,"Aug"
22972,100000000,115,717,6.4,"Green Zone",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2010,"Mar"
227973,99000000,88,604,6.5,"The Peanuts Movie",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Nov"
29193,10000000,110,73,7.1,"The Spanish Prisoner",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1997,"Sep"
1734,98000000,130,2206,6,"The Mummy Returns",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,"Apr"
3131,100000000,167,1910,7.1,"Gangs of New York",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2002,"Dec"
76758,94000000,145,187,7.1,"The Flowers of War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2011,"Dec"
9408,85000000,85,601,5.9,"Surf's Up",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,"Jun"
9890,90000000,93,334,5.4,"The Stepford Wives",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,"Jun"
855,92000000,144,1811,7.2,"Black Hawk Down",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2001,"Dec"
77953,0,85,578,5.6,"The Campaign",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Aug"
18,90000000,126,3885,7.3,"The Fifth Element",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1997,"May"
37786,100000000,146,426,5.4,"Sex and the City 2",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2010,"May"
10501,95000000,89,858,7,"The Road to El Dorado",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000,"Mar"
57800,95000000,88,2672,6.2,"Ice Age: Continental Drift",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012,"Jun"
150689,95000000,105,2374,6.7,"Cinderella",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2015,"Mar"
7980,65000000,136,1065,6.6,"The Lovely Bones",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2009,"Dec"
12,94000000,100,6122,7.6,"Finding Nemo",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,"May"
122,94000000,201,8064,8.1,"The Lord of the Rings: The Return of the King",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2003,"Dec"
121,79000000,179,7487,8,"The Lord of the Rings: The Two Towers",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,"Dec"
68737,95000000,102,957,5.2,"Seventh Son",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,"Dec"
1995,115000000,100,2192,5.7,"Lara Croft: Tomb Raider",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2001,"Jun"
157353,100000000,119,2295,5.9,"Transcendence",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2014,"Apr"
331,93000000,92,2077,5.7,"Jurassic Park III",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2001,"Jul"
61791,93000000,105,4347,7,"Rise of the Planet of the Apes",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2011,"Aug"
8204,90000000,95,572,6.3,"The Spiderwick Chronicles",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2008,"Feb"
47964,92000000,98,3493,5.2,"A Good Day to Die Hard",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,"Feb"
10733,145000000,137,106,5.8,"The Alamo",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2004,"Apr"
9806,92000000,115,5152,7.4,"The Incredibles",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,"Nov"
1408,98000000,119,136,5.7,"Cutthroat Island",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,"Dec"
32657,95000000,118,2010,6,"Percy Jackson & the Olympians: The Lightning Thief",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010,"Feb"
607,90000000,98,4412,6.9,"Men in Black",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997,"Jul"
863,90000000,92,3806,7.3,"Toy Story 2",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,"Oct"
44048,100000000,98,1165,6.3,"Unstoppable",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,"Nov"
5175,90000000,90,1054,6.4,"Rush Hour 2",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,"Aug"
2655,100000000,130,488,6.3,"What Lies Beneath",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2000,"Jul"
22794,100000000,90,1747,6.5,"Cloudy with a Chance of Meatballs",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,"Sep"
8355,90000000,94,2271,6.5,"Ice Age: Dawn of the Dinosaurs",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009,"Jun"
116745,90000000,114,3144,7,"The Secret Life of Walter Mitty",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2013,"Dec"
4327,92000000,98,1232,5.6,"Charlie's Angels",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2000,"Nov"
1422,90000000,151,4339,7.9,"The Departed",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2006,"Oct"
10674,90000000,88,2008,7.6,"Mulan",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,"Jun"
7446,92000000,107,1667,6.5,"Tropic Thunder",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Aug"
65754,90000000,158,2434,7.2,"The Girl with the Dragon Tattoo",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2011,"Dec"
1572,90000000,128,2066,6.9,"Die Hard: With a Vengeance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,"May"
10528,90000000,128,5766,7,"Sherlock Holmes",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,"Dec"
271969,100000000,125,621,5.3,"Ben-Hur",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,"Aug"
10865,120000000,95,1224,6.7,"Atlantis: The Lost Empire",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2001,"Jun"
258509,0,92,428,5.8,"Alvin and the Chipmunks: The Road Chip",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,"Dec"
2253,75000000,121,1173,6.7,"Valkyrie",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2008,"Dec"
10661,90000000,113,1048,5.5,"You Don't Mess with the Zohan",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,"Jun"
257344,88000000,105,2513,5.6,"Pixels",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,"Jul"
644,100000000,146,1974,6.8,"A.I. Artificial Intelligence",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2001,"Jun"
10756,90000000,99,466,5.2,"The Haunted Mansion",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2003,"Nov"
686,90000000,150,1308,7.2,"Contact",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1997,"Jul"
9383,95000000,112,634,5.6,"Hollow Man",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2000,"Aug"
179,80000000,128,392,6.2,"The Interpreter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,"Apr"
76285,90000000,106,1648,5.9,"Percy Jackson: Sea of Monsters",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2013,"Aug"
1996,95000000,117,1418,5.5,"Lara Croft Tomb Raider: The Cradle of Life",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2003,"Jul"
291805,90000000,129,3235,6.7,"Now You See Me 2",1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2016,"Jun"
10003,68000000,116,302,5.9,"The Saint",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1997,"Apr"
1535,92000000,126,579,6.8,"Spy Game",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,"Nov"
2067,90000000,114,369,5.7,"Mission to Mars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000,"Mar"
46195,90000000,96,2166,6.5,"Rio",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,"Apr"
2277,100000000,131,963,6.9,"Bicentennial Man",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,"Dec"
10357,90000000,104,376,5.2,"Volcano",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1997,"Apr"
4477,90000000,107,290,5.9,"The Devil's Own",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1997,"Mar"
8665,100000000,138,264,6.1,"K-19: The Widowmaker",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2002,"Jul"
9387,20000000,129,650,6.6,"Conan the Barbarian",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1982,"Apr"
921,88000000,144,616,7.3,"Cinderella Man",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2005,"Jun"
49852,90000000,110,50,5.4,"The Nutcracker: The Untold Story",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2010,"Nov"
4464,87000000,141,216,6.7,"Seabiscuit",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2003,"Jul"
664,92000000,113,950,6.1,"Twister",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,"May"
8358,90000000,143,3218,7.5,"Cast Away",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2000,"Dec"
9836,100000000,108,1410,5.9,"Happy Feet",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,"Nov"
2502,75000000,108,2825,7.2,"The Bourne Supremacy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2004,"Jul"
9772,85000000,124,840,6.2,"Air Force One",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,"Jul"
161,85000000,116,3783,7.2,"Ocean's Eleven",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,"Dec"
